mmsi,vessel_name,vessel_type,base_datetime,lat,lon,sog,cog,heading,is_anomaly,anomaly_type
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:30:00,24.082728,76.199969,13.26,45.8,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:35:00,24.095974,76.214974,13.74,43.9,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:40:00,24.107919,76.228506,12.39,44.6,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:45:00,24.120436,76.242687,12.98,46.5,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:50:00,24.132877,76.256784,12.9,46.7,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 15:55:00,24.144928,76.27044,12.5,48.9,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:00:00,24.15743,76.284609,12.97,48.3,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:05:00,24.170097,76.298965,13.14,46.9,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:10:00,24.18285,76.313422,13.23,46.9,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:15:00,24.195632,76.327912,13.26,48.7,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:20:00,24.208242,76.342209,13.08,47.4,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:25:00,24.220741,76.356381,12.96,48.9,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:30:00,24.233015,76.370299,12.73,49.6,46.0,0,NORMAL
419001982,MV PHANTOM STAR,Chemical Tanker,2026-09-04 16:35:00,24.245533,76.384496,12.98,43.2,46.0,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:00:00,18.661528,71.078065,11.25,51.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:05:00,18.671818,71.090712,11.39,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:10:00,18.682145,71.103406,11.43,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:15:00,18.693429,71.117276,12.49,48.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:20:00,18.704189,71.130504,11.91,47.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:25:00,18.714713,71.143443,11.65,50.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:30:00,18.725095,71.156206,11.49,48.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:35:00,18.73539,71.168864,11.39,48.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:40:00,18.746648,71.182707,12.46,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:45:00,18.757227,71.195717,11.71,53.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:50:00,18.767301,71.208105,11.15,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 00:55:00,18.777594,71.220764,11.39,49.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:00:00,18.787919,71.233463,11.43,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:05:00,18.79838,71.24633,11.58,47.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:10:00,18.809127,71.25955,11.9,50.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:15:00,18.819339,71.272112,11.3,48.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:20:00,18.829828,71.285017,11.61,47.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:25:00,18.840873,71.298606,12.22,50.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:30:00,18.851405,71.311565,11.66,50.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:35:00,18.861586,71.324092,11.27,51.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:40:00,18.872018,71.336928,11.55,51.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:45:00,18.882336,71.349626,11.42,52.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:50:00,18.892871,71.362592,11.66,53.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 01:55:00,18.903128,71.375215,11.35,49.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:00:00,18.913145,71.387545,11.09,48.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:05:00,18.923759,71.400609,11.75,51.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:10:00,18.93522,71.414719,12.69,49.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:15:00,18.945273,71.427095,11.13,50.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:20:00,18.955255,71.439385,11.05,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:25:00,18.965464,71.451954,11.3,49.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:30:00,18.976248,71.465233,11.94,49.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:35:00,18.986975,71.478442,11.87,51.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:40:00,18.996692,71.490407,10.75,47.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:45:00,19.006517,71.502508,10.88,53.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:50:00,19.016869,71.515257,11.46,53.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 02:55:00,19.026669,71.527328,10.85,48.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:00:00,19.037349,71.540482,11.82,49.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:05:00,19.047931,71.553518,11.71,46.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:10:00,19.058819,71.566931,12.05,51.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:15:00,19.069354,71.579911,11.66,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:20:00,19.079861,71.592856,11.63,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:25:00,19.089655,71.604923,10.84,49.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:30:00,19.099988,71.617656,11.44,51.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:35:00,19.109571,71.629465,10.61,49.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:40:00,19.119543,71.641755,11.04,50.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:45:00,19.130068,71.654727,11.65,49.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:50:00,19.14075,71.667892,11.82,46.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 03:55:00,19.151541,71.681193,11.94,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:00:00,19.161368,71.693307,10.88,48.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:05:00,19.171001,71.705182,10.66,49.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:10:00,19.181298,71.717876,11.4,51.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:15:00,19.191922,71.730975,11.76,46.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:20:00,19.202009,71.743413,11.16,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:25:00,19.212705,71.756602,11.84,51.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:30:00,19.223534,71.769956,11.99,49.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:35:00,19.234055,71.782931,11.65,52.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:40:00,19.244336,71.79561,11.38,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:45:00,19.254608,71.808279,11.37,48.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:50:00,19.265015,71.821116,11.52,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 04:55:00,19.275358,71.833874,11.45,47.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:00:00,19.28568,71.846607,11.42,50.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:05:00,19.295857,71.859163,11.26,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:10:00,19.306297,71.872044,11.56,50.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:15:00,19.316639,71.884804,11.45,51.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:20:00,19.32627,71.896688,10.66,55.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:25:00,19.336345,71.909121,11.15,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:30:00,19.346396,71.921524,11.12,50.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:35:00,19.356886,71.934471,11.61,48.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:40:00,19.367664,71.947773,11.93,49.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:45:00,19.378252,71.960842,11.72,47.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:50:00,19.38863,71.973654,11.49,53.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 05:55:00,19.399369,71.98691,11.89,50.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:00:00,19.409596,71.999536,11.32,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:05:00,19.420058,72.012453,11.58,50.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:10:00,19.430059,72.024801,11.07,50.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:15:00,19.440055,72.037144,11.06,52.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:20:00,19.450166,72.04963,11.19,50.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:25:00,19.46092,72.06291,11.9,48.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:30:00,19.471433,72.075894,11.64,52.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:35:00,19.482027,72.088979,11.73,50.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:40:00,19.491808,72.10106,10.83,47.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:45:00,19.502576,72.114362,11.92,50.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:50:00,19.513227,72.12752,11.79,50.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 06:55:00,19.524083,72.140932,12.02,48.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:00:00,19.534517,72.153823,11.55,47.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:05:00,19.544445,72.16609,10.99,46.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:10:00,19.554515,72.178533,11.15,52.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:15:00,19.564344,72.190679,10.88,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:20:00,19.574267,72.202942,10.98,48.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:25:00,19.584718,72.215858,11.57,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:30:00,19.595502,72.229187,11.94,52.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:35:00,19.605079,72.241025,10.6,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:40:00,19.615491,72.253895,11.52,51.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:45:00,19.625717,72.266536,11.32,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:50:00,19.635689,72.278865,11.04,46.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 07:55:00,19.646601,72.292356,12.08,45.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:00:00,19.657833,72.306244,12.43,50.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:05:00,19.668468,72.319395,11.77,50.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:10:00,19.678767,72.332131,11.4,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:15:00,19.689089,72.344896,11.42,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:20:00,19.699467,72.357731,11.49,47.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:25:00,19.709542,72.370193,11.15,47.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:30:00,19.720283,72.383479,11.89,48.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:35:00,19.729982,72.395477,10.74,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:40:00,19.74092,72.409007,12.11,51.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:45:00,19.751092,72.421592,11.26,46.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:50:00,19.761433,72.434387,11.45,49.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 08:55:00,19.771473,72.44681,11.11,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:00:00,19.78253,72.460492,12.24,49.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:05:00,19.792978,72.473422,11.56,47.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:10:00,19.803873,72.486905,12.06,49.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:15:00,19.814054,72.499506,11.27,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:20:00,19.824615,72.512577,11.69,49.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:25:00,19.835441,72.525978,11.98,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:30:00,19.845728,72.538713,11.39,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:35:00,19.856299,72.551799,11.7,46.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:40:00,19.867104,72.565177,11.96,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:45:00,19.877395,72.577919,11.39,50.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:50:00,19.888055,72.591119,11.8,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 09:55:00,19.898735,72.604344,11.82,48.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:00:00,19.909783,72.618026,12.23,47.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:05:00,19.920259,72.631001,11.6,47.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:10:00,19.931453,72.644865,12.39,46.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:15:00,19.942032,72.657969,11.71,47.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:20:00,19.952294,72.670682,11.36,50.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:25:00,19.963127,72.684101,11.99,52.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:30:00,19.972962,72.696286,10.89,50.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:35:00,19.983879,72.709812,12.08,46.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:40:00,19.994383,72.722827,11.63,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:45:00,20.004923,72.735888,11.67,47.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:50:00,20.014794,72.748121,10.93,45.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 10:55:00,20.025537,72.761435,11.89,51.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:00:00,20.036036,72.774448,11.62,48.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:05:00,20.04584,72.786599,10.85,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:10:00,20.055832,72.798985,11.06,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:15:00,20.06601,72.811602,11.27,49.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:20:00,20.076126,72.824143,11.2,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:25:00,20.086291,72.836746,11.25,50.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:30:00,20.097054,72.85009,11.91,49.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:35:00,20.107611,72.863181,11.69,53.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:40:00,20.117577,72.87554,11.03,46.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:45:00,20.128219,72.888736,11.78,53.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:50:00,20.138514,72.901506,11.4,52.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 11:55:00,20.148939,72.914436,11.54,48.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:00:00,20.158971,72.926879,11.1,50.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:05:00,20.169031,72.939357,11.13,49.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:10:00,20.179993,72.952957,12.13,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:15:00,20.190858,72.966436,12.03,47.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:20:00,20.201055,72.979088,11.29,46.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:25:00,20.211472,72.992012,11.53,51.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:30:00,20.221889,73.004939,11.53,51.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:35:00,20.232008,73.017497,11.2,49.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:40:00,20.242207,73.030155,11.29,50.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:45:00,20.25278,73.043276,11.7,50.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:50:00,20.262783,73.055692,11.07,47.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 12:55:00,20.272918,73.068273,11.22,48.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:00:00,20.28334,73.08121,11.53,50.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:05:00,20.293423,73.093728,11.16,46.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:10:00,20.304593,73.107595,12.36,47.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:15:00,20.315285,73.120871,11.83,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:20:00,20.325766,73.133885,11.6,49.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:25:00,20.336017,73.146615,11.35,50.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:30:00,20.346248,73.159321,11.32,51.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:35:00,20.356844,73.172481,11.73,50.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:40:00,20.36705,73.185158,11.3,48.9,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:45:00,20.377011,73.19753,11.02,48.7,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:50:00,20.387027,73.209972,11.09,52.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 13:55:00,20.397435,73.222902,11.52,49.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:00:00,20.407744,73.235709,11.41,49.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:05:00,20.419025,73.249725,12.49,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:10:00,20.42918,73.262343,11.24,50.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:15:00,20.438657,73.27412,10.49,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:20:00,20.448912,73.286865,11.35,47.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:25:00,20.459486,73.300005,11.7,49.5,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:30:00,20.469225,73.312109,10.78,48.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:35:00,20.478571,73.323726,10.34,50.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:40:00,20.489063,73.336769,11.61,47.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:45:00,20.499649,73.349927,11.72,46.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:50:00,20.509689,73.36241,11.11,50.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 14:55:00,20.519831,73.375018,11.22,49.3,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:00:00,20.530017,73.387684,11.27,48.6,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:05:00,20.540274,73.400438,11.35,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:10:00,20.550774,73.413494,11.62,48.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:15:00,20.561169,73.426423,11.51,48.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:20:00,20.571005,73.438655,10.89,51.2,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:25:00,20.581576,73.451802,11.7,54.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:30:00,20.591588,73.464257,11.08,49.0,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:35:00,20.601932,73.477124,11.45,51.4,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:40:00,20.612139,73.489821,11.3,47.1,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:45:00,20.622965,73.503291,11.98,48.8,49.4,0,NORMAL
419000542,MV BHARAT RATNA,Bulk Carrier,2026-09-04 15:50:00,20.633673,73.516613,11.85,50.9,49.4,0,NORMAL
